InspectionID,PoleID,CircuitID,InspectionDateKey,TreeClearanceFeet,HazardTreeFlag,PriorityCode,ComplianceFlag
INSP_00015467,P_0007734,CKT_0114,20201128,6.58,False,P3,True
INSP_00015468,P_0007734,CKT_0114,20230224,10.21,False,P4,True
INSP_00015469,P_0007735,CKT_0057,20221203,9.25,False,P3,True
INSP_00015470,P_0007735,CKT_0057,20190615,7.08,False,P3,True
INSP_00015471,P_0007736,CKT_0124,20220901,7.05,False,P4,True
INSP_00015472,P_0007736,CKT_0124,20200206,5.16,False,P3,True
INSP_00015473,P_0007737,CKT_0066,20190610,1.77,True,P2,False
INSP_00015474,P_0007737,CKT_0066,20220722,10.91,False,P3,True
INSP_00015475,P_0007738,CKT_0142,20191023,7.56,False,P3,True
INSP_00015476,P_0007738,CKT_0142,20240818,2.52,True,P2,False
INSP_00015477,P_0007739,CKT_0098,20210221,4.7,False,P3,True
INSP_00015478,P_0007739,CKT_0098,20190704,7.3,False,P4,True
INSP_00015479,P_0007740,CKT_0083,20240919,9.06,False,P3,True
INSP_00015480,P_0007740,CKT_0083,20191012,5.27,False,P4,True
INSP_00015481,P_0007741,CKT_0046,20240415,4.3,False,P3,True
INSP_00015482,P_0007741,CKT_0046,20210618,3.81,False,P3,False
INSP_00015483,P_0007742,CKT_0150,20240624,7.2,False,P4,True
INSP_00015484,P_0007742,CKT_0150,20231022,6.51,False,P3,True
INSP_00015485,P_0007743,CKT_0099,20210515,7.53,False,P3,True
INSP_00015486,P_0007743,CKT_0099,20200114,0.77,True,P2,False
INSP_00015487,P_0007744,CKT_0146,20230812,9.97,False,P3,True
INSP_00015488,P_0007744,CKT_0146,20190716,5.81,False,P3,True
INSP_00015489,P_0007745,CKT_0099,20200110,3.04,False,P3,False
INSP_00015490,P_0007745,CKT_0099,20200508,9.6,False,P4,True
INSP_00015491,P_0007746,CKT_0039,20211209,0.0,True,P1,False
INSP_00015492,P_0007746,CKT_0039,20191004,6.06,False,P4,True
INSP_00015493,P_0007747,CKT_0066,20230204,5.06,False,P3,True
INSP_00015494,P_0007747,CKT_0066,20221114,5.7,False,P3,True
INSP_00015495,P_0007748,CKT_0028,20210131,3.49,False,P3,False
INSP_00015496,P_0007748,CKT_0028,20210120,4.53,False,P4,True
INSP_00015497,P_0007749,CKT_0051,20211004,8.41,False,P3,True
INSP_00015498,P_0007749,CKT_0051,20190210,12.24,False,P3,True
INSP_00015499,P_0007750,CKT_0043,20191121,5.83,True,P2,False
INSP_00015500,P_0007750,CKT_0043,20230226,5.7,False,P4,True
INSP_00015501,P_0007751,CKT_0002,20240906,7.23,False,P3,True
INSP_00015502,P_0007751,CKT_0002,20191124,7.26,False,P4,True
INSP_00015503,P_0007752,CKT_0150,20230326,7.75,False,P3,True
INSP_00015504,P_0007752,CKT_0150,20220311,9.56,False,P4,True
INSP_00015505,P_0007753,CKT_0038,20190524,4.71,False,P4,True
INSP_00015506,P_0007753,CKT_0038,20230309,8.39,False,P4,True
INSP_00015507,P_0007754,CKT_0005,20200806,3.03,False,P4,False
INSP_00015508,P_0007754,CKT_0005,20190320,11.93,False,P3,True
INSP_00015509,P_0007755,CKT_0006,20221118,6.44,False,P3,True
INSP_00015510,P_0007755,CKT_0006,20240614,4.42,False,P3,True
INSP_00015511,P_0007756,CKT_0016,20191201,9.06,False,P4,True
INSP_00015512,P_0007756,CKT_0016,20190529,3.73,False,P3,False
INSP_00015513,P_0007757,CKT_0010,20210831,10.57,False,P3,True
INSP_00015514,P_0007757,CKT_0010,20241101,3.44,False,P4,False
INSP_00015515,P_0007758,CKT_0002,20230704,1.65,True,P1,False
INSP_00015516,P_0007758,CKT_0002,20190213,0.0,True,P1,False
INSP_00015517,P_0007759,CKT_0085,20190728,3.7,False,P3,False
INSP_00015518,P_0007759,CKT_0085,20200120,7.98,False,P3,True
INSP_00015519,P_0007760,CKT_0147,20240816,3.65,False,P3,False
INSP_00015520,P_0007760,CKT_0147,20210301,5.29,False,P4,True
INSP_00015521,P_0007761,CKT_0098,20210530,7.85,False,P4,True
INSP_00015522,P_0007761,CKT_0098,20240718,4.81,False,P4,True
INSP_00015523,P_0007762,CKT_0109,20210519,5.01,False,P4,True
INSP_00015524,P_0007762,CKT_0109,20230514,9.55,False,P3,True
INSP_00015525,P_0007763,CKT_0006,20210415,6.29,False,P4,True
INSP_00015526,P_0007763,CKT_0006,20240419,5.13,False,P3,True
INSP_00015527,P_0007764,CKT_0081,20210211,6.1,False,P3,True
INSP_00015528,P_0007764,CKT_0081,20210526,7.07,False,P3,True
INSP_00015529,P_0007765,CKT_0048,20211218,5.61,False,P3,True
INSP_00015530,P_0007765,CKT_0048,20220426,9.12,False,P3,True
INSP_00015531,P_0007766,CKT_0088,20240603,6.26,False,P4,True
INSP_00015532,P_0007766,CKT_0088,20191030,0.0,True,P2,False
INSP_00015533,P_0007767,CKT_0027,20200414,3.3,False,P3,False
INSP_00015534,P_0007767,CKT_0027,20230724,5.46,False,P4,True
INSP_00015535,P_0007768,CKT_0059,20211124,4.77,False,P3,True
INSP_00015536,P_0007768,CKT_0059,20230722,9.92,False,P3,True
INSP_00015537,P_0007769,CKT_0001,20231018,11.27,False,P3,True
INSP_00015538,P_0007769,CKT_0001,20210406,3.09,False,P3,False
INSP_00015539,P_0007770,CKT_0014,20230102,0.48,True,P1,False
INSP_00015540,P_0007770,CKT_0014,20210921,8.51,False,P4,True
INSP_00015541,P_0007771,CKT_0095,20220212,7.07,False,P4,True
INSP_00015542,P_0007771,CKT_0095,20230117,5.55,False,P3,True
INSP_00015543,P_0007772,CKT_0125,20200619,7.6,False,P3,True
INSP_00015544,P_0007772,CKT_0125,20200318,10.29,False,P3,True
INSP_00015545,P_0007773,CKT_0015,20201004,11.47,False,P3,True
INSP_00015546,P_0007773,CKT_0015,20240525,9.82,False,P4,True
INSP_00015547,P_0007774,CKT_0016,20240530,7.3,False,P4,True
INSP_00015548,P_0007774,CKT_0016,20200710,8.75,False,P3,True
INSP_00015549,P_0007775,CKT_0026,20190207,5.6,False,P3,True
INSP_00015550,P_0007775,CKT_0026,20190317,4.04,False,P4,True
INSP_00015551,P_0007776,CKT_0121,20230118,8.22,False,P4,True
INSP_00015552,P_0007776,CKT_0121,20220110,8.86,False,P3,True
INSP_00015553,P_0007777,CKT_0029,20230312,6.64,False,P4,True
INSP_00015554,P_0007777,CKT_0029,20240204,3.56,False,P3,False
INSP_00015555,P_0007778,CKT_0033,20201129,7.88,False,P4,True
INSP_00015556,P_0007778,CKT_0033,20190626,11.8,False,P4,True
INSP_00015557,P_0007779,CKT_0104,20221229,8.47,False,P4,True
INSP_00015558,P_0007779,CKT_0104,20201020,4.24,True,P1,False
INSP_00015559,P_0007780,CKT_0094,20200222,8.52,False,P3,True
INSP_00015560,P_0007780,CKT_0094,20211004,9.73,False,P3,True
INSP_00015561,P_0007781,CKT_0046,20241011,3.02,False,P4,False
INSP_00015562,P_0007781,CKT_0046,20221122,11.24,False,P3,True
INSP_00015563,P_0007782,CKT_0111,20210609,8.1,False,P3,True
INSP_00015564,P_0007782,CKT_0111,20241011,1.73,True,P2,False
INSP_00015565,P_0007783,CKT_0050,20210216,6.51,False,P3,True
INSP_00015566,P_0007783,CKT_0050,20200717,8.87,False,P3,True
INSP_00015567,P_0007784,CKT_0040,20240727,6.34,False,P3,True
INSP_00015568,P_0007784,CKT_0040,20230713,4.73,False,P4,True
INSP_00015569,P_0007785,CKT_0083,20191226,1.88,True,P2,False
INSP_00015570,P_0007785,CKT_0083,20220122,9.16,False,P4,True
INSP_00015571,P_0007786,CKT_0124,20201023,4.19,False,P4,True
INSP_00015572,P_0007786,CKT_0124,20210111,5.92,False,P3,True
INSP_00015573,P_0007787,CKT_0081,20230328,3.92,False,P3,False
INSP_00015574,P_0007787,CKT_0081,20211129,7.9,False,P4,True
INSP_00015575,P_0007788,CKT_0005,20201121,1.69,True,P2,False
INSP_00015576,P_0007788,CKT_0005,20210511,5.5,False,P4,True
INSP_00015577,P_0007789,CKT_0056,20240117,7.44,False,P4,True
INSP_00015578,P_0007789,CKT_0056,20210224,5.68,False,P3,True
INSP_00015579,P_0007790,CKT_0016,20220308,6.92,False,P4,True
INSP_00015580,P_0007790,CKT_0016,20221230,3.55,False,P4,False
INSP_00015581,P_0007791,CKT_0107,20241217,6.27,False,P3,True
INSP_00015582,P_0007791,CKT_0107,20241220,6.44,False,P4,True
INSP_00015583,P_0007792,CKT_0108,20230323,3.73,False,P3,False
INSP_00015584,P_0007792,CKT_0108,20230809,8.66,False,P3,True
INSP_00015585,P_0007793,CKT_0014,20221021,10.91,False,P3,True
INSP_00015586,P_0007793,CKT_0014,20231105,0.0,True,P1,False
INSP_00015587,P_0007794,CKT_0012,20190227,9.62,False,P4,True
INSP_00015588,P_0007794,CKT_0012,20211210,7.35,False,P3,True
INSP_00015589,P_0007795,CKT_0140,20241118,7.0,False,P4,True
INSP_00015590,P_0007795,CKT_0140,20241205,4.38,False,P4,True
INSP_00015591,P_0007796,CKT_0021,20210213,8.8,False,P3,True
INSP_00015592,P_0007796,CKT_0021,20221011,6.52,False,P3,True
INSP_00015593,P_0007797,CKT_0053,20220108,1.27,True,P1,False
INSP_00015594,P_0007797,CKT_0053,20210423,0.0,True,P1,False
INSP_00015595,P_0007798,CKT_0108,20190915,8.68,False,P3,True
INSP_00015596,P_0007798,CKT_0108,20241115,2.81,True,P1,False
INSP_00015597,P_0007799,CKT_0055,20230602,3.21,False,P4,False
INSP_00015598,P_0007799,CKT_0055,20241012,4.48,False,P3,True
INSP_00015599,P_0007800,CKT_0014,20191213,5.21,True,P2,False
INSP_00015600,P_0007800,CKT_0014,20200805,5.99,False,P4,True
INSP_00015601,P_0007801,CKT_0101,20240925,2.67,True,P2,False
INSP_00015602,P_0007801,CKT_0101,20191108,10.89,False,P4,True
INSP_00015603,P_0007802,CKT_0009,20230201,2.15,True,P1,False
INSP_00015604,P_0007802,CKT_0009,20240313,8.31,False,P3,True
INSP_00015605,P_0007803,CKT_0012,20230426,6.37,False,P4,True
INSP_00015606,P_0007803,CKT_0012,20220222,7.75,False,P4,True
INSP_00015607,P_0007804,CKT_0023,20200729,2.93,True,P2,False
INSP_00015608,P_0007804,CKT_0023,20241118,5.48,False,P3,True
INSP_00015609,P_0007805,CKT_0024,20210710,3.89,False,P3,False
INSP_00015610,P_0007805,CKT_0024,20230126,6.15,False,P4,True
INSP_00015611,P_0007806,CKT_0122,20200204,0.85,True,P1,False
INSP_00015612,P_0007806,CKT_0122,20241125,5.19,False,P4,True
INSP_00015613,P_0007807,CKT_0027,20210508,5.21,False,P3,True
INSP_00015614,P_0007807,CKT_0027,20190820,7.79,False,P3,True
INSP_00015615,P_0007808,CKT_0024,20200130,11.7,False,P3,True
INSP_00015616,P_0007808,CKT_0024,20220208,5.87,False,P4,True
INSP_00015617,P_0007809,CKT_0096,20241019,5.56,False,P4,True
INSP_00015618,P_0007809,CKT_0096,20240729,8.43,False,P4,True
INSP_00015619,P_0007810,CKT_0058,20220421,3.79,False,P3,False
INSP_00015620,P_0007810,CKT_0058,20190731,7.7,False,P3,True
INSP_00015621,P_0007811,CKT_0036,20231210,10.4,False,P4,True
INSP_00015622,P_0007811,CKT_0036,20190201,9.11,True,P2,False
INSP_00015623,P_0007812,CKT_0078,20210106,3.58,False,P3,False
INSP_00015624,P_0007812,CKT_0078,20220101,4.32,False,P3,True
INSP_00015625,P_0007813,CKT_0072,20221116,11.17,False,P3,True
INSP_00015626,P_0007813,CKT_0072,20241226,3.31,False,P4,False
INSP_00015627,P_0007814,CKT_0099,20240618,10.43,False,P3,True
INSP_00015628,P_0007814,CKT_0099,20211121,7.0,False,P3,True
INSP_00015629,P_0007815,CKT_0150,20221228,4.09,False,P4,True
INSP_00015630,P_0007815,CKT_0150,20220820,8.21,False,P4,True
INSP_00015631,P_0007816,CKT_0112,20231125,7.86,False,P3,True
INSP_00015632,P_0007816,CKT_0112,20201230,5.73,False,P4,True
INSP_00015633,P_0007817,CKT_0116,20200324,1.58,True,P2,False
INSP_00015634,P_0007817,CKT_0116,20240604,8.22,False,P4,True
INSP_00015635,P_0007818,CKT_0066,20230215,9.48,False,P3,True
INSP_00015636,P_0007818,CKT_0066,20190309,3.53,False,P3,False
INSP_00015637,P_0007819,CKT_0099,20190414,12.62,False,P4,True
INSP_00015638,P_0007819,CKT_0099,20240102,10.69,False,P3,True
INSP_00015639,P_0007820,CKT_0031,20220906,7.81,False,P4,True
INSP_00015640,P_0007820,CKT_0031,20220227,7.39,False,P3,True
INSP_00015641,P_0007821,CKT_0030,20220418,9.24,False,P4,True
INSP_00015642,P_0007821,CKT_0030,20200512,8.42,False,P3,True
INSP_00015643,P_0007822,CKT_0075,20190623,10.81,False,P4,True
INSP_00015644,P_0007822,CKT_0075,20210518,5.06,True,P1,False
INSP_00015645,P_0007823,CKT_0074,20230222,5.66,False,P3,True
INSP_00015646,P_0007823,CKT_0074,20200319,6.76,False,P3,True
INSP_00015647,P_0007824,CKT_0070,20220621,4.95,False,P3,True
INSP_00015648,P_0007824,CKT_0070,20221016,7.9,False,P3,True
INSP_00015649,P_0007825,CKT_0003,20201023,3.87,False,P4,False
INSP_00015650,P_0007825,CKT_0003,20190822,5.73,False,P3,True
INSP_00015651,P_0007826,CKT_0084,20241210,9.76,False,P3,True
INSP_00015652,P_0007826,CKT_0084,20190213,5.07,False,P4,True
INSP_00015653,P_0007827,CKT_0023,20220517,6.68,False,P4,True
INSP_00015654,P_0007827,CKT_0023,20230324,10.1,False,P3,True
INSP_00015655,P_0007828,CKT_0046,20210129,9.78,False,P4,True
INSP_00015656,P_0007828,CKT_0046,20191123,6.92,False,P3,True
INSP_00015657,P_0007829,CKT_0004,20201218,6.75,False,P3,True
INSP_00015658,P_0007829,CKT_0004,20220829,6.09,False,P4,True
INSP_00015659,P_0007830,CKT_0054,20210629,3.5,False,P4,False
INSP_00015660,P_0007830,CKT_0054,20210330,5.7,False,P3,True
INSP_00015661,P_0007831,CKT_0104,20190525,5.27,False,P3,True
INSP_00015662,P_0007831,CKT_0104,20240209,6.22,False,P4,True
INSP_00015663,P_0007832,CKT_0071,20211012,3.23,False,P3,False
INSP_00015664,P_0007832,CKT_0071,20211210,11.36,False,P4,True
INSP_00015665,P_0007833,CKT_0026,20220111,6.58,False,P3,True
INSP_00015666,P_0007833,CKT_0026,20230611,5.43,False,P3,True
INSP_00015667,P_0007834,CKT_0118,20200120,6.55,False,P3,True
INSP_00015668,P_0007834,CKT_0118,20201010,5.94,False,P4,True
INSP_00015669,P_0007835,CKT_0015,20200119,5.11,False,P3,True
INSP_00015670,P_0007835,CKT_0015,20201224,2.11,True,P2,False
INSP_00015671,P_0007836,CKT_0021,20190724,10.26,False,P4,True
INSP_00015672,P_0007836,CKT_0021,20240527,4.16,False,P4,True
INSP_00015673,P_0007837,CKT_0092,20210115,8.73,False,P4,True
INSP_00015674,P_0007837,CKT_0092,20210214,6.6,False,P3,True
INSP_00015675,P_0007838,CKT_0118,20221201,5.87,False,P3,True
INSP_00015676,P_0007838,CKT_0118,20230101,1.88,True,P1,False
INSP_00015677,P_0007839,CKT_0107,20220521,4.68,False,P4,True
INSP_00015678,P_0007839,CKT_0107,20230920,3.63,False,P4,False
INSP_00015679,P_0007840,CKT_0014,20230720,5.76,False,P3,True
INSP_00015680,P_0007840,CKT_0014,20190810,11.59,False,P3,True
INSP_00015681,P_0007841,CKT_0035,20240513,7.93,False,P4,True
INSP_00015682,P_0007841,CKT_0035,20190909,3.45,False,P4,False
INSP_00015683,P_0007842,CKT_0068,20221020,2.1,True,P1,False
INSP_00015684,P_0007842,CKT_0068,20211225,6.15,False,P4,True
INSP_00015685,P_0007843,CKT_0052,20231106,4.59,False,P4,True
INSP_00015686,P_0007843,CKT_0052,20240704,8.75,False,P4,True
INSP_00015687,P_0007844,CKT_0065,20210407,6.54,False,P3,True
INSP_00015688,P_0007844,CKT_0065,20230103,7.81,True,P2,False
INSP_00015689,P_0007845,CKT_0098,20210418,8.36,False,P4,True
INSP_00015690,P_0007845,CKT_0098,20220506,1.21,True,P1,False
INSP_00015691,P_0007846,CKT_0037,20191211,8.47,False,P4,True
INSP_00015692,P_0007846,CKT_0037,20210330,5.07,False,P4,True
INSP_00015693,P_0007847,CKT_0121,20200414,5.04,False,P4,True
INSP_00015694,P_0007847,CKT_0121,20210929,4.3,False,P3,True
INSP_00015695,P_0007848,CKT_0084,20201121,5.7,False,P3,True
INSP_00015696,P_0007848,CKT_0084,20211029,5.98,False,P3,True
INSP_00015697,P_0007849,CKT_0032,20240614,0.6,True,P1,False
INSP_00015698,P_0007849,CKT_0032,20241212,5.66,False,P3,True
INSP_00015699,P_0007850,CKT_0009,20200801,1.66,True,P1,False
INSP_00015700,P_0007850,CKT_0009,20230927,7.84,False,P4,True
INSP_00015701,P_0007851,CKT_0010,20190216,5.05,False,P4,True
INSP_00015702,P_0007851,CKT_0010,20200324,0.0,True,P2,False
INSP_00015703,P_0007852,CKT_0068,20190224,3.34,False,P4,False
INSP_00015704,P_0007852,CKT_0068,20190119,5.01,False,P3,True
INSP_00015705,P_0007853,CKT_0057,20200929,6.91,False,P3,True
INSP_00015706,P_0007853,CKT_0057,20200601,6.94,False,P3,True
INSP_00015707,P_0007854,CKT_0070,20230430,6.2,False,P4,True
INSP_00015708,P_0007854,CKT_0070,20211203,4.56,True,P1,False
INSP_00015709,P_0007855,CKT_0046,20240710,9.93,False,P4,True
INSP_00015710,P_0007855,CKT_0046,20240425,9.72,False,P4,True
INSP_00015711,P_0007856,CKT_0027,20190521,1.36,True,P1,False
INSP_00015712,P_0007856,CKT_0027,20200331,4.78,True,P1,False
INSP_00015713,P_0007857,CKT_0070,20221211,5.77,False,P3,True
INSP_00015714,P_0007857,CKT_0070,20211104,2.61,True,P2,False
INSP_00015715,P_0007858,CKT_0133,20190703,10.03,False,P3,True
INSP_00015716,P_0007858,CKT_0133,20220629,5.09,True,P2,False
INSP_00015717,P_0007859,CKT_0106,20230210,8.42,False,P4,True
INSP_00015718,P_0007859,CKT_0106,20190506,13.36,False,P3,True
INSP_00015719,P_0007860,CKT_0066,20220107,6.67,False,P3,True
INSP_00015720,P_0007860,CKT_0066,20220206,6.75,False,P4,True
INSP_00015721,P_0007861,CKT_0110,20220719,10.94,True,P2,False
INSP_00015722,P_0007861,CKT_0110,20211025,5.48,False,P4,True
INSP_00015723,P_0007862,CKT_0107,20240929,6.93,False,P3,True
INSP_00015724,P_0007862,CKT_0107,20210125,8.55,True,P2,False
INSP_00015725,P_0007863,CKT_0076,20220819,6.7,False,P4,True
INSP_00015726,P_0007863,CKT_0076,20190705,1.64,True,P1,False
INSP_00015727,P_0007864,CKT_0111,20220211,9.2,False,P4,True
INSP_00015728,P_0007864,CKT_0111,20210816,8.67,False,P4,True
INSP_00015729,P_0007865,CKT_0032,20220318,6.81,False,P4,True
INSP_00015730,P_0007865,CKT_0032,20201016,3.0,False,P4,False
INSP_00015731,P_0007866,CKT_0120,20231120,0.4,True,P2,False
INSP_00015732,P_0007866,CKT_0120,20231013,8.0,False,P4,True
INSP_00015733,P_0007867,CKT_0147,20220425,4.03,True,P1,False
INSP_00015734,P_0007867,CKT_0147,20230224,7.39,False,P3,True
INSP_00015735,P_0007868,CKT_0131,20190209,0.0,True,P1,False
INSP_00015736,P_0007868,CKT_0131,20201009,8.01,False,P4,True
INSP_00015737,P_0007869,CKT_0148,20200613,9.65,False,P3,True
INSP_00015738,P_0007869,CKT_0148,20220805,8.21,True,P1,False
INSP_00015739,P_0007870,CKT_0089,20240227,6.61,False,P4,True
INSP_00015740,P_0007870,CKT_0089,20240518,7.11,False,P4,True
INSP_00015741,P_0007871,CKT_0028,20190525,9.56,False,P3,True
INSP_00015742,P_0007871,CKT_0028,20200730,1.32,True,P2,False
INSP_00015743,P_0007872,CKT_0121,20190803,3.16,True,P2,False
INSP_00015744,P_0007872,CKT_0121,20191120,10.65,False,P3,True
INSP_00015745,P_0007873,CKT_0036,20231121,8.81,False,P3,True
INSP_00015746,P_0007873,CKT_0036,20191203,5.25,False,P4,True
INSP_00015747,P_0007874,CKT_0130,20201115,4.09,False,P4,True
INSP_00015748,P_0007874,CKT_0130,20211017,5.86,False,P3,True
INSP_00015749,P_0007875,CKT_0121,20220718,6.25,True,P2,False
INSP_00015750,P_0007875,CKT_0121,20191116,7.63,False,P4,True
INSP_00015751,P_0007876,CKT_0088,20220919,3.81,False,P3,False
INSP_00015752,P_0007876,CKT_0088,20200818,5.34,False,P4,True
INSP_00015753,P_0007877,CKT_0025,20220917,3.53,False,P3,False
INSP_00015754,P_0007877,CKT_0025,20191025,3.33,False,P3,False
INSP_00015755,P_0007878,CKT_0150,20241226,3.56,False,P4,False
INSP_00015756,P_0007878,CKT_0150,20211117,9.41,False,P3,True
INSP_00015757,P_0007879,CKT_0053,20211111,4.44,False,P4,True
INSP_00015758,P_0007879,CKT_0053,20220728,5.59,False,P4,True
INSP_00015759,P_0007880,CKT_0012,20240303,3.56,False,P4,False
INSP_00015760,P_0007880,CKT_0012,20220215,9.74,False,P4,True
INSP_00015761,P_0007881,CKT_0049,20220228,4.94,False,P4,True
INSP_00015762,P_0007881,CKT_0049,20240802,9.24,False,P3,True
INSP_00015763,P_0007882,CKT_0134,20191113,2.66,True,P1,False
INSP_00015764,P_0007882,CKT_0134,20200411,8.56,False,P3,True
INSP_00015765,P_0007883,CKT_0019,20190502,5.93,True,P1,False
INSP_00015766,P_0007883,CKT_0019,20230207,7.15,False,P3,True
INSP_00015767,P_0007884,CKT_0094,20210510,5.86,True,P2,False
INSP_00015768,P_0007884,CKT_0094,20221112,4.5,False,P3,True
INSP_00015769,P_0007885,CKT_0054,20230715,9.27,False,P3,True
INSP_00015770,P_0007885,CKT_0054,20230930,5.0,False,P3,True
INSP_00015771,P_0007886,CKT_0044,20190522,7.41,False,P4,True
INSP_00015772,P_0007886,CKT_0044,20210924,9.17,False,P4,True
INSP_00015773,P_0007887,CKT_0025,20191102,5.22,False,P4,True
INSP_00015774,P_0007887,CKT_0025,20220916,4.75,False,P4,True
INSP_00015775,P_0007888,CKT_0105,20221120,1.63,True,P1,False
INSP_00015776,P_0007888,CKT_0105,20240409,10.73,False,P3,True
INSP_00015777,P_0007889,CKT_0058,20220315,5.03,False,P3,True
INSP_00015778,P_0007889,CKT_0058,20240704,8.56,False,P4,True
INSP_00015779,P_0007890,CKT_0116,20230421,2.24,True,P1,False
INSP_00015780,P_0007890,CKT_0116,20230514,6.46,False,P4,True
INSP_00015781,P_0007891,CKT_0104,20201012,7.48,False,P4,True
INSP_00015782,P_0007891,CKT_0104,20220829,8.91,False,P4,True
INSP_00015783,P_0007892,CKT_0078,20200224,5.77,False,P4,True
INSP_00015784,P_0007892,CKT_0078,20231103,6.77,True,P2,False
INSP_00015785,P_0007893,CKT_0069,20200618,9.45,False,P3,True
INSP_00015786,P_0007893,CKT_0069,20210905,9.09,False,P3,True
INSP_00015787,P_0007894,CKT_0131,20200728,7.05,False,P3,True
INSP_00015788,P_0007894,CKT_0131,20191207,3.31,False,P3,False
INSP_00015789,P_0007895,CKT_0074,20200612,4.78,False,P4,True
INSP_00015790,P_0007895,CKT_0074,20200724,0.69,True,P1,False
INSP_00015791,P_0007896,CKT_0033,20210621,3.78,False,P3,False
INSP_00015792,P_0007896,CKT_0033,20230929,5.78,False,P4,True
INSP_00015793,P_0007897,CKT_0032,20190117,6.81,False,P3,True
INSP_00015794,P_0007897,CKT_0032,20220721,4.63,False,P3,True
INSP_00015795,P_0007898,CKT_0109,20241228,8.1,False,P3,True
INSP_00015796,P_0007898,CKT_0109,20191026,4.82,False,P3,True
INSP_00015797,P_0007899,CKT_0051,20240102,0.0,True,P1,False
INSP_00015798,P_0007899,CKT_0051,20190612,3.12,False,P3,False
INSP_00015799,P_0007900,CKT_0018,20221214,10.07,False,P3,True
INSP_00015800,P_0007900,CKT_0018,20191118,7.57,False,P4,True
INSP_00015801,P_0007901,CKT_0059,20240308,8.55,True,P1,False
INSP_00015802,P_0007901,CKT_0059,20200508,4.73,False,P4,True
INSP_00015803,P_0007902,CKT_0147,20210717,3.68,False,P3,False
INSP_00015804,P_0007902,CKT_0147,20230120,3.94,False,P3,False
INSP_00015805,P_0007903,CKT_0045,20211023,4.48,False,P3,True
INSP_00015806,P_0007903,CKT_0045,20230831,3.39,False,P4,False
INSP_00015807,P_0007904,CKT_0124,20200523,7.84,False,P4,True
INSP_00015808,P_0007904,CKT_0124,20210527,0.0,True,P1,False
INSP_00015809,P_0007905,CKT_0010,20200122,8.16,False,P3,True
INSP_00015810,P_0007905,CKT_0010,20200509,3.76,False,P3,False
INSP_00015811,P_0007906,CKT_0133,20210208,6.33,False,P3,True
INSP_00015812,P_0007906,CKT_0133,20200519,4.0,False,P4,True
INSP_00015813,P_0007907,CKT_0009,20200203,8.16,False,P4,True
INSP_00015814,P_0007907,CKT_0009,20190312,9.73,False,P4,True
INSP_00015815,P_0007908,CKT_0134,20190528,5.64,False,P3,True
INSP_00015816,P_0007908,CKT_0134,20211212,3.71,False,P3,False
INSP_00015817,P_0007909,CKT_0066,20200411,5.9,False,P3,True
INSP_00015818,P_0007909,CKT_0066,20220308,6.12,False,P4,True
INSP_00015819,P_0007910,CKT_0019,20200314,2.95,True,P1,False
INSP_00015820,P_0007910,CKT_0019,20230425,2.86,True,P1,False
INSP_00015821,P_0007911,CKT_0052,20220307,7.98,False,P3,True
INSP_00015822,P_0007911,CKT_0052,20230710,11.61,False,P4,True
INSP_00015823,P_0007912,CKT_0027,20230326,4.64,False,P3,True
INSP_00015824,P_0007912,CKT_0027,20201023,5.54,False,P3,True
INSP_00015825,P_0007913,CKT_0064,20230520,4.25,False,P4,True
INSP_00015826,P_0007913,CKT_0064,20211027,7.93,False,P4,True
INSP_00015827,P_0007914,CKT_0147,20240930,1.51,True,P2,False
INSP_00015828,P_0007914,CKT_0147,20221027,4.17,False,P4,True
INSP_00015829,P_0007915,CKT_0016,20211006,8.17,False,P4,True
INSP_00015830,P_0007915,CKT_0016,20220228,6.99,False,P3,True
INSP_00015831,P_0007916,CKT_0133,20190204,3.97,False,P3,False
INSP_00015832,P_0007916,CKT_0133,20210822,12.21,False,P3,True
INSP_00015833,P_0007917,CKT_0013,20210627,7.39,False,P4,True
INSP_00015834,P_0007917,CKT_0013,20230509,6.62,False,P3,True
INSP_00015835,P_0007918,CKT_0057,20201012,6.94,False,P4,True
INSP_00015836,P_0007918,CKT_0057,20190817,13.01,False,P4,True
INSP_00015837,P_0007919,CKT_0007,20220331,5.69,False,P4,True
INSP_00015838,P_0007919,CKT_0007,20190930,0.53,True,P1,False
INSP_00015839,P_0007920,CKT_0017,20210908,8.97,False,P3,True
INSP_00015840,P_0007920,CKT_0017,20210502,2.99,True,P2,False
INSP_00015841,P_0007921,CKT_0096,20200608,4.27,False,P3,True
INSP_00015842,P_0007921,CKT_0096,20210314,9.75,False,P4,True
INSP_00015843,P_0007922,CKT_0022,20190623,14.25,False,P4,True
INSP_00015844,P_0007922,CKT_0022,20190516,3.45,False,P3,False
INSP_00015845,P_0007923,CKT_0071,20200907,5.53,False,P3,True
INSP_00015846,P_0007923,CKT_0071,20220731,11.42,False,P3,True
INSP_00015847,P_0007924,CKT_0025,20220406,4.29,False,P4,True
INSP_00015848,P_0007924,CKT_0025,20190205,0.8,True,P2,False
INSP_00015849,P_0007925,CKT_0127,20200817,5.16,False,P3,True
INSP_00015850,P_0007925,CKT_0127,20200218,7.38,False,P4,True
INSP_00015851,P_0007926,CKT_0023,20240809,5.01,False,P4,True
INSP_00015852,P_0007926,CKT_0023,20241024,7.29,False,P4,True
INSP_00015853,P_0007927,CKT_0091,20240817,7.74,True,P2,False
