TroubleCallID,OutageID,CircuitID,CallDateKey,CallTime,CallerType,CallChannel,CallDisposition
TC_0007677,OUT_0003856,CKT_0089,20200202,12:16,Residential,MobileApp,OutageReported
TC_0007678,OUT_0003857,CKT_0053,20240505,07:53,Commercial,Phone,InfoOnly
TC_0007679,OUT_0003858,CKT_0128,20210224,03:15,Industrial,Web,OutageReported
TC_0007680,OUT_0003858,CKT_0128,20210226,16:43,Industrial,Web,Duplicate
TC_0007681,OUT_0003858,CKT_0128,20210226,12:19,Industrial,Phone,OutageReported
TC_0007682,OUT_0003858,CKT_0128,20210226,19:01,Industrial,Web,OutageReported
TC_0007683,OUT_0003859,CKT_0099,20220118,06:16,Industrial,MobileApp,OutageReported
TC_0007684,OUT_0003859,CKT_0099,20220119,00:18,Residential,MobileApp,OutageReported
TC_0007685,OUT_0003862,CKT_0030,20190327,23:32,Commercial,Web,OutageReported
TC_0007686,OUT_0003862,CKT_0030,20190327,00:02,Industrial,Phone,Duplicate
TC_0007687,OUT_0003863,CKT_0104,20190723,15:15,Residential,MobileApp,InfoOnly
TC_0007688,OUT_0003865,CKT_0019,20211107,03:01,Residential,Phone,Duplicate
TC_0007689,OUT_0003865,CKT_0019,20211108,23:32,Residential,Web,InfoOnly
TC_0007690,OUT_0003866,CKT_0019,20241229,09:09,Commercial,MobileApp,Duplicate
TC_0007691,OUT_0003866,CKT_0019,20241227,05:12,Industrial,Phone,OutageReported
TC_0007692,OUT_0003867,CKT_0137,20190813,18:21,Residential,Phone,OutageReported
TC_0007693,OUT_0003868,CKT_0015,20240201,19:38,Residential,Web,OutageReported
TC_0007694,OUT_0003868,CKT_0015,20240131,17:54,Industrial,MobileApp,Duplicate
TC_0007695,OUT_0003868,CKT_0015,20240202,12:37,Industrial,MobileApp,OutageReported
TC_0007696,OUT_0003868,CKT_0015,20240201,20:10,Commercial,Phone,OutageReported
TC_0007697,OUT_0003868,CKT_0015,20240202,20:18,Industrial,Phone,Duplicate
TC_0007698,OUT_0003870,CKT_0084,20200701,19:09,Commercial,MobileApp,OutageReported
TC_0007699,OUT_0003870,CKT_0084,20200630,03:05,Residential,MobileApp,Duplicate
TC_0007700,OUT_0003870,CKT_0084,20200630,20:49,Commercial,MobileApp,OutageReported
TC_0007701,OUT_0003872,CKT_0135,20200826,16:34,Residential,Phone,OutageReported
TC_0007702,OUT_0003872,CKT_0135,20200828,05:01,Industrial,Phone,OutageReported
TC_0007703,OUT_0003873,CKT_0032,20240210,07:05,Residential,Web,OutageReported
TC_0007704,OUT_0003875,CKT_0137,20230523,16:56,Residential,MobileApp,OutageReported
TC_0007705,OUT_0003875,CKT_0137,20230523,16:23,Commercial,Phone,Duplicate
TC_0007706,OUT_0003876,CKT_0086,20200428,07:00,Residential,MobileApp,Duplicate
TC_0007707,OUT_0003877,CKT_0103,20230503,14:33,Residential,Web,OutageReported
TC_0007708,OUT_0003877,CKT_0103,20230503,04:43,Residential,Phone,OutageReported
TC_0007709,OUT_0003879,CKT_0148,20191208,04:58,Commercial,Phone,OutageReported
TC_0007710,OUT_0003879,CKT_0148,20191209,09:13,Residential,MobileApp,OutageReported
TC_0007711,OUT_0003880,CKT_0053,20190213,17:32,Residential,MobileApp,OutageReported
TC_0007712,OUT_0003880,CKT_0053,20190214,04:47,Commercial,Web,OutageReported
TC_0007713,OUT_0003881,CKT_0118,20240118,05:15,Residential,Web,Duplicate
TC_0007714,OUT_0003881,CKT_0118,20240118,03:10,Commercial,MobileApp,Duplicate
TC_0007715,OUT_0003881,CKT_0118,20240118,21:34,Commercial,MobileApp,OutageReported
TC_0007716,OUT_0003882,CKT_0038,20231101,06:15,Commercial,Web,OutageReported
TC_0007717,OUT_0003882,CKT_0038,20231031,04:17,Residential,Phone,Duplicate
TC_0007718,OUT_0003883,CKT_0031,20240926,22:07,Industrial,Phone,Duplicate
TC_0007719,OUT_0003883,CKT_0031,20240926,15:58,Industrial,Web,Duplicate
TC_0007720,OUT_0003884,CKT_0052,20240626,17:02,Industrial,MobileApp,Duplicate
TC_0007721,OUT_0003886,CKT_0123,20221102,05:13,Industrial,MobileApp,OutageReported
TC_0007722,OUT_0003887,CKT_0088,20190607,10:03,Commercial,Web,OutageReported
TC_0007723,OUT_0003887,CKT_0088,20190606,16:15,Residential,MobileApp,OutageReported
TC_0007724,OUT_0003887,CKT_0088,20190607,12:15,Industrial,Web,OutageReported
TC_0007725,OUT_0003888,CKT_0031,20220108,13:40,Industrial,Web,OutageReported
TC_0007726,OUT_0003889,CKT_0013,20191129,18:43,Residential,MobileApp,Duplicate
TC_0007727,OUT_0003889,CKT_0013,20191127,19:54,Commercial,MobileApp,OutageReported
TC_0007728,OUT_0003890,CKT_0018,20190206,17:05,Commercial,MobileApp,OutageReported
TC_0007729,OUT_0003891,CKT_0041,20200729,23:02,Residential,Web,OutageReported
TC_0007730,OUT_0003892,CKT_0115,20200805,03:16,Industrial,Phone,OutageReported
TC_0007731,OUT_0003892,CKT_0115,20200803,14:50,Residential,Web,InfoOnly
TC_0007732,OUT_0003893,CKT_0119,20230727,17:19,Residential,Web,OutageReported
TC_0007733,OUT_0003893,CKT_0119,20230727,01:18,Industrial,Phone,OutageReported
TC_0007734,OUT_0003894,CKT_0016,20241207,01:09,Industrial,Phone,InfoOnly
TC_0007735,OUT_0003895,CKT_0096,20210120,12:04,Industrial,MobileApp,Duplicate
TC_0007736,OUT_0003896,CKT_0126,20230118,14:13,Residential,MobileApp,Duplicate
TC_0007737,OUT_0003896,CKT_0126,20230117,15:50,Residential,Web,OutageReported
TC_0007738,OUT_0003896,CKT_0126,20230117,10:11,Commercial,MobileApp,OutageReported
TC_0007739,OUT_0003897,CKT_0078,20201018,16:20,Residential,MobileApp,OutageReported
TC_0007740,OUT_0003897,CKT_0078,20201016,15:25,Industrial,MobileApp,OutageReported
TC_0007741,OUT_0003897,CKT_0078,20201017,09:16,Industrial,Phone,OutageReported
TC_0007742,OUT_0003898,CKT_0023,20200531,06:22,Industrial,MobileApp,InfoOnly
TC_0007743,OUT_0003900,CKT_0004,20211112,21:40,Industrial,MobileApp,OutageReported
TC_0007744,OUT_0003900,CKT_0004,20211112,05:44,Residential,MobileApp,OutageReported
TC_0007745,OUT_0003901,CKT_0001,20241226,18:39,Commercial,Phone,Duplicate
TC_0007746,OUT_0003901,CKT_0001,20241225,06:28,Commercial,Web,OutageReported
TC_0007747,OUT_0003902,CKT_0006,20230904,04:54,Residential,MobileApp,Duplicate
TC_0007748,OUT_0003902,CKT_0006,20230904,05:32,Industrial,MobileApp,OutageReported
TC_0007749,OUT_0003903,CKT_0119,20210305,20:34,Commercial,MobileApp,Duplicate
TC_0007750,OUT_0003905,CKT_0125,20220113,18:34,Residential,Phone,Duplicate
TC_0007751,OUT_0003905,CKT_0125,20220113,10:36,Residential,MobileApp,InfoOnly
TC_0007752,OUT_0003906,CKT_0018,20230828,19:14,Residential,Web,Duplicate
TC_0007753,OUT_0003906,CKT_0018,20230827,21:12,Industrial,Web,OutageReported
TC_0007754,OUT_0003906,CKT_0018,20230829,00:14,Industrial,MobileApp,OutageReported
TC_0007755,OUT_0003906,CKT_0018,20230828,01:49,Commercial,MobileApp,OutageReported
TC_0007756,OUT_0003907,CKT_0125,20240514,16:44,Commercial,Web,OutageReported
TC_0007757,OUT_0003907,CKT_0125,20240514,02:29,Industrial,Phone,OutageReported
TC_0007758,OUT_0003907,CKT_0125,20240514,18:15,Industrial,Web,OutageReported
TC_0007759,OUT_0003907,CKT_0125,20240516,16:30,Industrial,MobileApp,OutageReported
TC_0007760,OUT_0003907,CKT_0125,20240515,01:50,Industrial,Web,OutageReported
TC_0007761,OUT_0003907,CKT_0125,20240515,06:28,Residential,MobileApp,OutageReported
TC_0007762,OUT_0003908,CKT_0090,20240215,10:12,Commercial,MobileApp,OutageReported
TC_0007763,OUT_0003908,CKT_0090,20240213,11:17,Industrial,MobileApp,Duplicate
TC_0007764,OUT_0003908,CKT_0090,20240213,00:52,Industrial,MobileApp,InfoOnly
TC_0007765,OUT_0003909,CKT_0049,20190803,06:04,Commercial,Web,OutageReported
TC_0007766,OUT_0003910,CKT_0144,20220605,00:32,Commercial,MobileApp,OutageReported
TC_0007767,OUT_0003910,CKT_0144,20220606,21:43,Residential,Web,OutageReported
TC_0007768,OUT_0003910,CKT_0144,20220604,10:37,Residential,MobileApp,InfoOnly
TC_0007769,OUT_0003912,CKT_0067,20221023,11:24,Commercial,Phone,OutageReported
TC_0007770,OUT_0003912,CKT_0067,20221022,02:58,Commercial,Phone,InfoOnly
TC_0007771,OUT_0003913,CKT_0016,20210201,08:22,Commercial,Phone,OutageReported
TC_0007772,OUT_0003913,CKT_0016,20210130,05:55,Residential,MobileApp,Duplicate
TC_0007773,OUT_0003914,CKT_0137,20190816,07:17,Residential,Web,OutageReported
TC_0007774,OUT_0003914,CKT_0137,20190817,02:25,Commercial,Web,OutageReported
TC_0007775,OUT_0003916,CKT_0121,20201021,04:12,Residential,MobileApp,OutageReported
TC_0007776,OUT_0003916,CKT_0121,20201022,16:50,Industrial,MobileApp,OutageReported
TC_0007777,OUT_0003917,CKT_0075,20221103,06:01,Commercial,Phone,OutageReported
TC_0007778,OUT_0003917,CKT_0075,20221102,21:29,Residential,Phone,OutageReported
TC_0007779,OUT_0003917,CKT_0075,20221102,23:17,Commercial,Web,OutageReported
TC_0007780,OUT_0003917,CKT_0075,20221103,19:45,Residential,Phone,OutageReported
TC_0007781,OUT_0003918,CKT_0059,20210410,10:23,Industrial,MobileApp,Duplicate
TC_0007782,OUT_0003918,CKT_0059,20210409,19:47,Commercial,MobileApp,Duplicate
TC_0007783,OUT_0003918,CKT_0059,20210410,12:48,Residential,MobileApp,Duplicate
TC_0007784,OUT_0003918,CKT_0059,20210409,02:13,Residential,Web,OutageReported
TC_0007785,OUT_0003918,CKT_0059,20210410,06:40,Residential,Phone,OutageReported
TC_0007786,OUT_0003919,CKT_0141,20220821,07:44,Commercial,Phone,InfoOnly
TC_0007787,OUT_0003919,CKT_0141,20220822,10:00,Industrial,Web,OutageReported
TC_0007788,OUT_0003921,CKT_0126,20240414,17:52,Industrial,MobileApp,OutageReported
TC_0007789,OUT_0003921,CKT_0126,20240414,22:50,Residential,Phone,OutageReported
TC_0007790,OUT_0003921,CKT_0126,20240413,18:35,Industrial,Phone,Duplicate
TC_0007791,OUT_0003921,CKT_0126,20240414,17:44,Residential,Phone,OutageReported
TC_0007792,OUT_0003922,CKT_0087,20231018,08:32,Industrial,Web,OutageReported
TC_0007793,OUT_0003922,CKT_0087,20231018,06:59,Residential,Web,Duplicate
TC_0007794,OUT_0003923,CKT_0145,20210709,23:02,Residential,MobileApp,OutageReported
TC_0007795,OUT_0003923,CKT_0145,20210709,13:44,Commercial,Phone,OutageReported
TC_0007796,OUT_0003924,CKT_0038,20241121,01:21,Industrial,Web,OutageReported
TC_0007797,OUT_0003924,CKT_0038,20241122,10:35,Commercial,Web,OutageReported
TC_0007798,OUT_0003925,CKT_0070,20190123,16:43,Residential,Phone,OutageReported
TC_0007799,OUT_0003927,CKT_0061,20190603,00:31,Commercial,Web,OutageReported
TC_0007800,OUT_0003928,CKT_0116,20190413,23:49,Industrial,MobileApp,OutageReported
TC_0007801,OUT_0003928,CKT_0116,20190413,13:45,Commercial,MobileApp,OutageReported
TC_0007802,OUT_0003928,CKT_0116,20190412,21:05,Residential,Web,OutageReported
TC_0007803,OUT_0003929,CKT_0022,20200729,23:10,Residential,Phone,OutageReported
TC_0007804,OUT_0003929,CKT_0022,20200728,11:25,Industrial,Phone,OutageReported
TC_0007805,OUT_0003929,CKT_0022,20200729,10:19,Commercial,Web,InfoOnly
TC_0007806,OUT_0003930,CKT_0087,20210214,03:18,Residential,MobileApp,OutageReported
TC_0007807,OUT_0003933,CKT_0150,20191215,23:41,Commercial,Web,OutageReported
TC_0007808,OUT_0003933,CKT_0150,20191213,21:15,Industrial,Phone,OutageReported
TC_0007809,OUT_0003933,CKT_0150,20191214,11:21,Commercial,MobileApp,OutageReported
TC_0007810,OUT_0003934,CKT_0067,20230726,23:42,Commercial,Web,Duplicate
TC_0007811,OUT_0003935,CKT_0071,20220805,16:26,Industrial,Web,OutageReported
TC_0007812,OUT_0003936,CKT_0136,20190327,00:30,Industrial,Web,OutageReported
TC_0007813,OUT_0003936,CKT_0136,20190327,12:25,Residential,MobileApp,OutageReported
TC_0007814,OUT_0003936,CKT_0136,20190328,13:36,Residential,Phone,OutageReported
TC_0007815,OUT_0003937,CKT_0051,20210208,09:52,Industrial,Web,OutageReported
TC_0007816,OUT_0003938,CKT_0064,20231115,16:49,Commercial,MobileApp,InfoOnly
TC_0007817,OUT_0003938,CKT_0064,20231114,01:08,Commercial,Web,Duplicate
TC_0007818,OUT_0003939,CKT_0135,20240102,20:09,Industrial,MobileApp,OutageReported
TC_0007819,OUT_0003939,CKT_0135,20240102,12:33,Commercial,MobileApp,Duplicate
TC_0007820,OUT_0003941,CKT_0120,20210416,19:42,Residential,MobileApp,OutageReported
TC_0007821,OUT_0003941,CKT_0120,20210414,15:57,Industrial,MobileApp,OutageReported
TC_0007822,OUT_0003941,CKT_0120,20210416,04:13,Residential,Phone,OutageReported
TC_0007823,OUT_0003941,CKT_0120,20210416,15:21,Residential,Phone,InfoOnly
TC_0007824,OUT_0003941,CKT_0120,20210416,12:44,Industrial,Phone,Duplicate
TC_0007825,OUT_0003942,CKT_0050,20190317,02:03,Industrial,Web,OutageReported
TC_0007826,OUT_0003943,CKT_0029,20210121,16:12,Industrial,Web,OutageReported
TC_0007827,OUT_0003943,CKT_0029,20210122,00:50,Industrial,Phone,OutageReported
TC_0007828,OUT_0003944,CKT_0086,20210822,13:04,Industrial,MobileApp,OutageReported
TC_0007829,OUT_0003947,CKT_0016,20220324,07:29,Commercial,Web,Duplicate
TC_0007830,OUT_0003947,CKT_0016,20220323,11:24,Residential,MobileApp,OutageReported
TC_0007831,OUT_0003948,CKT_0090,20200620,13:08,Commercial,MobileApp,InfoOnly
TC_0007832,OUT_0003948,CKT_0090,20200619,07:44,Commercial,MobileApp,OutageReported
TC_0007833,OUT_0003948,CKT_0090,20200619,22:27,Industrial,Web,Duplicate
TC_0007834,OUT_0003949,CKT_0030,20240508,23:00,Residential,MobileApp,Duplicate
TC_0007835,OUT_0003950,CKT_0132,20201207,21:35,Commercial,Phone,OutageReported
TC_0007836,OUT_0003950,CKT_0132,20201208,08:23,Industrial,MobileApp,Duplicate
TC_0007837,OUT_0003950,CKT_0132,20201207,21:25,Commercial,Phone,OutageReported
TC_0007838,OUT_0003952,CKT_0116,20210117,16:43,Residential,Web,OutageReported
TC_0007839,OUT_0003952,CKT_0116,20210116,07:56,Residential,Web,OutageReported
TC_0007840,OUT_0003952,CKT_0116,20210117,05:22,Industrial,MobileApp,InfoOnly
TC_0007841,OUT_0003952,CKT_0116,20210116,16:52,Commercial,MobileApp,OutageReported
TC_0007842,OUT_0003952,CKT_0116,20210116,08:49,Residential,MobileApp,OutageReported
TC_0007843,OUT_0003953,CKT_0077,20210325,04:29,Commercial,Web,OutageReported
TC_0007844,OUT_0003953,CKT_0077,20210326,04:56,Commercial,Phone,OutageReported
TC_0007845,OUT_0003953,CKT_0077,20210325,22:39,Industrial,MobileApp,OutageReported
TC_0007846,OUT_0003954,CKT_0046,20190715,06:51,Industrial,MobileApp,InfoOnly
TC_0007847,OUT_0003954,CKT_0046,20190715,16:29,Commercial,MobileApp,OutageReported
TC_0007848,OUT_0003956,CKT_0085,20200116,18:03,Residential,Phone,OutageReported
TC_0007849,OUT_0003957,CKT_0076,20220313,22:24,Residential,Web,OutageReported
TC_0007850,OUT_0003957,CKT_0076,20220314,05:00,Commercial,MobileApp,InfoOnly
TC_0007851,OUT_0003958,CKT_0056,20190426,14:07,Residential,Phone,Duplicate
TC_0007852,OUT_0003958,CKT_0056,20190427,03:06,Industrial,MobileApp,OutageReported
TC_0007853,OUT_0003958,CKT_0056,20190427,18:59,Residential,Web,Duplicate
TC_0007854,OUT_0003960,CKT_0004,20230205,20:26,Industrial,MobileApp,OutageReported
TC_0007855,OUT_0003960,CKT_0004,20230205,18:32,Commercial,Phone,OutageReported
TC_0007856,OUT_0003960,CKT_0004,20230205,13:59,Residential,MobileApp,InfoOnly
TC_0007857,OUT_0003961,CKT_0032,20230816,01:45,Commercial,Phone,Duplicate
TC_0007858,OUT_0003961,CKT_0032,20230815,23:26,Industrial,Web,OutageReported
TC_0007859,OUT_0003961,CKT_0032,20230816,10:28,Commercial,MobileApp,OutageReported
TC_0007860,OUT_0003962,CKT_0016,20190718,13:47,Residential,Phone,OutageReported
TC_0007861,OUT_0003962,CKT_0016,20190718,02:46,Residential,MobileApp,OutageReported
TC_0007862,OUT_0003963,CKT_0114,20221001,23:25,Industrial,MobileApp,InfoOnly
TC_0007863,OUT_0003963,CKT_0114,20221003,12:55,Commercial,Phone,OutageReported
TC_0007864,OUT_0003963,CKT_0114,20221001,21:13,Commercial,Phone,OutageReported
TC_0007865,OUT_0003963,CKT_0114,20221001,02:02,Commercial,Phone,OutageReported
TC_0007866,OUT_0003964,CKT_0093,20210908,18:35,Industrial,Web,OutageReported
TC_0007867,OUT_0003964,CKT_0093,20210908,02:09,Industrial,Web,OutageReported
TC_0007868,OUT_0003965,CKT_0125,20230129,16:26,Commercial,Web,OutageReported
TC_0007869,OUT_0003965,CKT_0125,20230128,15:14,Industrial,MobileApp,OutageReported
TC_0007870,OUT_0003965,CKT_0125,20230129,12:32,Residential,Web,OutageReported
TC_0007871,OUT_0003966,CKT_0121,20200212,10:44,Industrial,Web,OutageReported
TC_0007872,OUT_0003966,CKT_0121,20200210,04:27,Residential,Phone,OutageReported
TC_0007873,OUT_0003967,CKT_0117,20210204,02:23,Industrial,MobileApp,OutageReported
TC_0007874,OUT_0003969,CKT_0135,20230423,15:56,Commercial,MobileApp,OutageReported
TC_0007875,OUT_0003969,CKT_0135,20230424,03:46,Commercial,Phone,OutageReported
TC_0007876,OUT_0003969,CKT_0135,20230422,15:00,Residential,Web,Duplicate
TC_0007877,OUT_0003969,CKT_0135,20230423,14:16,Commercial,MobileApp,OutageReported
TC_0007878,OUT_0003969,CKT_0135,20230424,02:26,Commercial,Phone,Duplicate
TC_0007879,OUT_0003970,CKT_0119,20211014,13:59,Residential,Phone,InfoOnly
TC_0007880,OUT_0003971,CKT_0145,20200613,16:23,Industrial,MobileApp,OutageReported
TC_0007881,OUT_0003971,CKT_0145,20200613,08:25,Industrial,MobileApp,OutageReported
TC_0007882,OUT_0003971,CKT_0145,20200613,06:09,Residential,Phone,OutageReported
TC_0007883,OUT_0003971,CKT_0145,20200615,07:03,Residential,Phone,OutageReported
TC_0007884,OUT_0003972,CKT_0071,20190816,13:45,Commercial,MobileApp,OutageReported
TC_0007885,OUT_0003973,CKT_0109,20240720,16:32,Residential,Web,OutageReported
TC_0007886,OUT_0003973,CKT_0109,20240718,03:28,Industrial,Phone,OutageReported
TC_0007887,OUT_0003974,CKT_0066,20210917,08:20,Commercial,MobileApp,OutageReported
TC_0007888,OUT_0003974,CKT_0066,20210917,17:04,Residential,MobileApp,OutageReported
TC_0007889,OUT_0003975,CKT_0111,20240508,07:44,Commercial,Web,InfoOnly
TC_0007890,OUT_0003975,CKT_0111,20240506,21:17,Residential,Web,InfoOnly
TC_0007891,OUT_0003975,CKT_0111,20240507,03:44,Industrial,MobileApp,Duplicate
TC_0007892,OUT_0003975,CKT_0111,20240507,22:35,Residential,Phone,OutageReported
TC_0007893,OUT_0003976,CKT_0134,20231207,02:32,Industrial,Web,InfoOnly
TC_0007894,OUT_0003976,CKT_0134,20231207,23:48,Industrial,Web,OutageReported
TC_0007895,OUT_0003976,CKT_0134,20231205,11:07,Residential,Web,OutageReported
TC_0007896,OUT_0003976,CKT_0134,20231205,20:01,Commercial,MobileApp,OutageReported
TC_0007897,OUT_0003977,CKT_0011,20240328,05:27,Industrial,Phone,OutageReported
TC_0007898,OUT_0003977,CKT_0011,20240329,09:40,Residential,Web,OutageReported
TC_0007899,OUT_0003977,CKT_0011,20240329,08:25,Commercial,Phone,OutageReported
TC_0007900,OUT_0003978,CKT_0148,20190503,17:22,Industrial,Phone,OutageReported
TC_0007901,OUT_0003978,CKT_0148,20190503,15:46,Industrial,Phone,Duplicate
TC_0007902,OUT_0003978,CKT_0148,20190503,19:24,Commercial,MobileApp,InfoOnly
TC_0007903,OUT_0003979,CKT_0060,20231019,01:06,Commercial,Web,OutageReported
TC_0007904,OUT_0003979,CKT_0060,20231019,08:14,Commercial,Web,OutageReported
TC_0007905,OUT_0003980,CKT_0050,20220212,05:49,Residential,Phone,OutageReported
TC_0007906,OUT_0003980,CKT_0050,20220211,03:12,Industrial,Phone,OutageReported
TC_0007907,OUT_0003981,CKT_0107,20231206,17:06,Industrial,MobileApp,Duplicate
TC_0007908,OUT_0003981,CKT_0107,20231204,21:53,Residential,MobileApp,Duplicate
TC_0007909,OUT_0003982,CKT_0054,20240104,07:19,Industrial,Web,OutageReported
TC_0007910,OUT_0003982,CKT_0054,20240105,13:18,Commercial,MobileApp,OutageReported
TC_0007911,OUT_0003982,CKT_0054,20240105,00:03,Residential,MobileApp,OutageReported
TC_0007912,OUT_0003983,CKT_0066,20190112,18:51,Commercial,Web,InfoOnly
TC_0007913,OUT_0003983,CKT_0066,20190112,12:49,Residential,Phone,Duplicate
TC_0007914,OUT_0003983,CKT_0066,20190112,04:33,Residential,Phone,Duplicate
TC_0007915,OUT_0003983,CKT_0066,20190114,20:16,Industrial,MobileApp,OutageReported
TC_0007916,OUT_0003984,CKT_0044,20221218,15:35,Commercial,Phone,OutageReported
TC_0007917,OUT_0003984,CKT_0044,20221218,16:46,Industrial,Web,InfoOnly
TC_0007918,OUT_0003985,CKT_0100,20190808,09:50,Industrial,Web,Duplicate
TC_0007919,OUT_0003986,CKT_0024,20200820,09:00,Residential,Web,InfoOnly
TC_0007920,OUT_0003987,CKT_0005,20220801,00:28,Industrial,MobileApp,OutageReported
TC_0007921,OUT_0003988,CKT_0150,20240412,19:59,Industrial,Phone,OutageReported
TC_0007922,OUT_0003989,CKT_0017,20240712,19:08,Residential,Phone,OutageReported
TC_0007923,OUT_0003989,CKT_0017,20240713,15:04,Residential,MobileApp,InfoOnly
TC_0007924,OUT_0003990,CKT_0037,20240804,14:23,Commercial,MobileApp,OutageReported
TC_0007925,OUT_0003991,CKT_0114,20210401,06:15,Industrial,MobileApp,InfoOnly
TC_0007926,OUT_0003991,CKT_0114,20210401,17:03,Residential,Web,OutageReported
TC_0007927,OUT_0003992,CKT_0140,20231205,02:07,Industrial,Web,Duplicate
TC_0007928,OUT_0003993,CKT_0092,20240324,23:11,Industrial,Phone,OutageReported
TC_0007929,OUT_0003993,CKT_0092,20240324,00:59,Industrial,Phone,InfoOnly
TC_0007930,OUT_0003993,CKT_0092,20240323,20:51,Commercial,MobileApp,Duplicate
TC_0007931,OUT_0003994,CKT_0131,20240514,06:49,Industrial,Phone,InfoOnly
TC_0007932,OUT_0003994,CKT_0131,20240512,15:23,Commercial,Web,OutageReported
TC_0007933,OUT_0003994,CKT_0131,20240514,18:34,Residential,MobileApp,Duplicate
TC_0007934,OUT_0003994,CKT_0131,20240512,14:45,Industrial,Web,OutageReported
TC_0007935,OUT_0003995,CKT_0024,20210511,12:12,Residential,MobileApp,OutageReported
TC_0007936,OUT_0003995,CKT_0024,20210512,22:29,Commercial,MobileApp,OutageReported
TC_0007937,OUT_0003995,CKT_0024,20210512,07:01,Industrial,Phone,OutageReported
TC_0007938,OUT_0003995,CKT_0024,20210510,21:09,Residential,Phone,OutageReported
TC_0007939,OUT_0003996,CKT_0021,20221031,09:05,Residential,Phone,OutageReported
TC_0007940,OUT_0003996,CKT_0021,20221031,22:42,Commercial,Web,OutageReported
TC_0007941,OUT_0003996,CKT_0021,20221030,02:24,Residential,Web,InfoOnly
TC_0007942,OUT_0003998,CKT_0114,20240920,05:25,Residential,Phone,OutageReported
TC_0007943,OUT_0003999,CKT_0037,20191025,15:25,Commercial,Web,OutageReported
TC_0007944,OUT_0003999,CKT_0037,20191024,04:12,Industrial,Phone,Duplicate
TC_0007945,OUT_0003999,CKT_0037,20191025,09:07,Residential,MobileApp,OutageReported
TC_0007946,OUT_0004000,CKT_0029,20230919,00:42,Commercial,MobileApp,OutageReported
TC_0007947,OUT_0004000,CKT_0029,20230918,06:56,Residential,MobileApp,OutageReported
TC_0007948,OUT_0004003,CKT_0088,20190116,16:40,Commercial,Web,InfoOnly
TC_0007949,OUT_0004003,CKT_0088,20190118,00:51,Industrial,MobileApp,Duplicate
TC_0007950,OUT_0004003,CKT_0088,20190118,12:45,Commercial,Web,Duplicate
TC_0007951,OUT_0004004,CKT_0013,20201108,09:38,Commercial,Phone,OutageReported
TC_0007952,OUT_0004004,CKT_0013,20201107,16:29,Residential,Phone,Duplicate
TC_0007953,OUT_0004004,CKT_0013,20201107,23:12,Commercial,Phone,InfoOnly
TC_0007954,OUT_0004005,CKT_0011,20240719,09:16,Commercial,Web,OutageReported
TC_0007955,OUT_0004005,CKT_0011,20240719,23:36,Commercial,Phone,InfoOnly
TC_0007956,OUT_0004006,CKT_0077,20190512,08:42,Commercial,MobileApp,OutageReported
TC_0007957,OUT_0004007,CKT_0125,20230818,21:13,Commercial,Web,OutageReported
TC_0007958,OUT_0004007,CKT_0125,20230818,06:35,Industrial,Web,OutageReported
TC_0007959,OUT_0004007,CKT_0125,20230817,11:54,Residential,MobileApp,Duplicate
TC_0007960,OUT_0004007,CKT_0125,20230818,07:13,Industrial,Phone,OutageReported
TC_0007961,OUT_0004008,CKT_0061,20240522,20:23,Industrial,Phone,OutageReported
TC_0007962,OUT_0004008,CKT_0061,20240522,17:18,Commercial,Phone,OutageReported
TC_0007963,OUT_0004009,CKT_0111,20210123,18:36,Commercial,MobileApp,OutageReported
TC_0007964,OUT_0004009,CKT_0111,20210124,10:58,Industrial,Web,InfoOnly
TC_0007965,OUT_0004009,CKT_0111,20210124,16:03,Industrial,Phone,OutageReported
TC_0007966,OUT_0004011,CKT_0017,20231013,05:06,Residential,Phone,OutageReported
TC_0007967,OUT_0004011,CKT_0017,20231012,14:02,Commercial,MobileApp,Duplicate
TC_0007968,OUT_0004011,CKT_0017,20231012,11:48,Commercial,Web,OutageReported
TC_0007969,OUT_0004013,CKT_0062,20220813,06:04,Residential,Phone,Duplicate
TC_0007970,OUT_0004013,CKT_0062,20220811,22:06,Commercial,Web,OutageReported
TC_0007971,OUT_0004013,CKT_0062,20220812,19:11,Industrial,Web,OutageReported
TC_0007972,OUT_0004014,CKT_0103,20231018,09:36,Industrial,Phone,OutageReported
TC_0007973,OUT_0004015,CKT_0117,20230910,14:07,Residential,MobileApp,Duplicate
TC_0007974,OUT_0004016,CKT_0029,20200121,14:49,Industrial,MobileApp,OutageReported
TC_0007975,OUT_0004016,CKT_0029,20200121,11:50,Residential,Web,OutageReported
TC_0007976,OUT_0004017,CKT_0088,20210719,16:59,Residential,MobileApp,OutageReported
TC_0007977,OUT_0004017,CKT_0088,20210719,22:53,Industrial,Web,OutageReported
TC_0007978,OUT_0004018,CKT_0007,20201108,15:49,Residential,Phone,OutageReported
TC_0007979,OUT_0004018,CKT_0007,20201109,02:32,Residential,Web,OutageReported
TC_0007980,OUT_0004019,CKT_0038,20221125,07:12,Industrial,MobileApp,InfoOnly
TC_0007981,OUT_0004020,CKT_0003,20200318,15:20,Residential,MobileApp,OutageReported
TC_0007982,OUT_0004020,CKT_0003,20200320,21:15,Residential,Phone,OutageReported
TC_0007983,OUT_0004021,CKT_0121,20220423,01:10,Residential,MobileApp,OutageReported
TC_0007984,OUT_0004021,CKT_0121,20220425,00:28,Residential,MobileApp,Duplicate
